,OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1457,1458,6847,49.833448,16.388841,"ERNEKS/oil TEAM, Janov 345, Janov",04.11.2014 14:34,34.9,ERNEKS/oil TEAM
863,864,5291,49.80762,18.25014,"Agip, Rusk·, Ostrava",04.11.2014 17:46,34.9,Agip
1867,1868,5676,50.105601,14.07071,"Benzina, silnice R6, smÏr Karlovy Vary, Velk· Dobr",04.11.2014 11:14,34.9,Benzina
1868,1869,5760,50.10497,14.06983,"Benzina Plus, silnice R6, smÏr Praha, Velk· Dobr·",04.11.2014 11:14,34.9,Benzina Plus
344,345,5256,50.228661,15.797261,"Agip, KoutnÌkova 68, Hradec Kr·lovÈ",05.11.2014 08:38,34.9,Agip
1877,1878,5578,50.31651,12.752195,"Benzina, Karlovarsk·, Nejdek",04.11.2014 11:09,34.9,Benzina
333,334,5523,50.203149,15.840254,"Benzina, BrnÏnsk·, Hradec Kr·lovÈ",05.11.2014 08:40,34.9,Benzina
858,859,5642,49.726922,18.194582,"Benzina, silnice 58, Star· Ves nad Ond¯ejnicÌ",04.11.2014 17:47,34.9,Benzina
862,863,5290,49.824454,18.160208,"Agip, 17. listopadu, Ostrava",04.11.2014 17:46,34.9,Agip
847,848,6550,49.392693,13.024547,"OMV, Na Kobyle 648, KdynÏ",04.11.2014 17:50,34.9,OMV
1229,1230,6718,50.1434308,14.1126778,"PapOil, KroËehlavsk· 2744, Kladno",04.11.2014 15:52,34.9,PapOil
654,655,6071,49.862758,12.73687,"EuroOil, silnice 21, PlzeÚsk· 855, Plan·",05.11.2014 05:02,34.9,EuroOil
1753,1754,7351,49.81219,15.541235,"ZemÏdÏlskÈ obchodnÌ druûstvo VilÈmov, VilÈmov 227",04.11.2014 12:27,34.9,ZemÏdÏlskÈ obchodnÌ druûstvo VilÈmov
1616,1617,6715,50.228379,12.831766,"PapOil, Chebsk· 113/108, Karlovy Vary",04.11.2014 13:20,34.9,PapOil
1615,1616,6714,50.213545,12.875226,"PapOil, Slovensk· 6/2027, Karlovy Vary",04.11.2014 13:20,34.9,PapOil
1614,1615,6713,50.230374,12.840313,"PapOil, Chebsk·, Karlovy Vary",04.11.2014 13:20,34.9,PapOil
1611,1612,5898,49.681775,15.53623,"Daitech, Oleön· 71",04.11.2014 13:21,34.9,Daitech
1610,1611,7718,49.2012892,17.6563425,"ALITRON CZ, s.r.o., K Maj·ku 5001, ZlÌn",04.11.2014 13:22,34.9,ALITRON CZ
459,460,6845,49.833597,16.268489,"Erneks, DolnÌ ⁄jezd 589",05.11.2014 07:38,34.9,Erneks
455,456,6725,50.622386,15.647264,"PapOil, silnice 14, L·nov",05.11.2014 07:44,34.9,PapOil
1604,1605,5813,50.360754,15.627129,"Bus Line, Na Z·visti 1439, Ho¯ice",04.11.2014 13:25,34.9,Bus Line
450,451,5595,49.78124,18.27049,"Benzina, Aviatik˘ 2a, Ostrava-Hrabov·",05.11.2014 07:48,34.9,Benzina
447,448,6686,48.900866,14.641051,"PapOil, éiûkovo n·mÏstÌ, Borovany",05.11.2014 07:51,34.9,PapOil
1597,1598,5678,49.359201,15.995276,"Benzina, Frantiöky Str·neckÈ 4, VelkÈ Mezi¯ÌËÌ",04.11.2014 13:29,34.9,Benzina
619,620,5945,49.89548,16.457658,"EuroOil, Moravsk· 160, »esk· T¯ebov·",05.11.2014 05:02,34.9,EuroOil
620,621,5947,49.298605,15.48337,"EuroOil, Dr. Richtra 40, T¯eöù",05.11.2014 05:02,34.9,EuroOil
621,622,5970,48.980699,14.501412,"EuroOil, Rudolfovsk· t¯Ìda 676, »eskÈ BudÏjovice",05.11.2014 05:02,34.9,EuroOil
622,623,5972,50.777419,14.227381,"EuroOil, Beneöovsk· 1412, DÏËÌn",05.11.2014 05:02,34.9,EuroOil
623,624,5973,50.780432,14.144422,"EuroOil, Teplick· 351, DÏËÌn-Bynov",05.11.2014 05:02,34.9,EuroOil
624,625,5976,49.470689,16.212754,"EuroOil, DolnÌ RoûÌnka 86",05.11.2014 05:02,34.9,EuroOil
1621,1622,6276,50.458261,16.185389,"KM-Prona, N·chodsk· 558, VelkÈ Po¯ÌËÌ",04.11.2014 13:16,34.9,KM-Prona
467,468,6414,50.131335,15.081851,"Matimex, PodÏbradsk· 4, PÌskov· Lhota",05.11.2014 07:29,34.9,Matimex
270,271,5395,49.80111,18.23388,"Armex Oil, V˝ökovick·, Ostrava-Z·b¯eh",05.11.2014 09:00,34.9,Armex Oil
468,469,6914,50.134051,15.104299,"RoBiN OIL, s.r.o., BÌlkova, PodÏbrady-Kluk",05.11.2014 07:29,34.9,RoBiN OIL
1691,1692,5423,50.513813,16.015802,"Autorest, Dr. A. Hejny 1084, ⁄pice",04.11.2014 12:55,34.9,Autorest
1227,1228,5392,49.68701,18.49732,"Ama Fin, DolnÌ Toöanovice",04.11.2014 15:53,34.9,Ama Fin
1668,1669,7742,49.9353672,18.0199167,"TOLOSANER a.s., ätÏp·nkovick· 12, Krava¯e",04.11.2014 13:01,34.9,TOLOSANER a.s.
1701,1702,5406,50.747123,15.034933,"ASB, KubelÌkova 64, Liberec",04.11.2014 12:53,34.9,ASB
535,536,5805,49.175216,16.58316,"BÌl˝ a syn, Kamenice 1, Brno-Bohunice",05.11.2014 05:42,34.9,BÌl˝ a syn
531,532,6820,49.176384,16.575027,"Pavel Semer·d, Kamenice 1a, Brno-Bohunice",05.11.2014 05:43,34.9,Pavel Semer·d
521,522,5272,50.206596,14.436212,"Agip, d·lnice D8, smÏr ⁄stÌ nad Labem, KlÌËany",05.11.2014 06:02,34.9,Agip
510,511,5408,50.043107,16.741434,"Atac Oil, »erven· Voda 539",05.11.2014 06:27,34.9,Atac Oil
1653,1654,6716,49.932692,14.186872,"PapOil, Karlötejn 324",04.11.2014 13:05,34.9,PapOil
1727,1728,6804,48.906706,15.974466,"PapOil, silnice E59, éer˘tky",04.11.2014 12:34,34.9,PapOil
1730,1731,6705,48.768609,16.06971,"PapOil, silnice E59, Chvalovice-HatÏ",04.11.2014 12:33,34.9,PapOil
1735,1736,6254,50.530164,15.803163,"JVM Oil, Praûsk· 266, PilnÌkov",04.11.2014 12:32,34.9,JVM Oil
481,482,6138,50.09086,16.30686,"Fama, Z·mÏl 219",05.11.2014 07:12,34.9,Fama
479,480,6204,50.1141,16.27567,"HDB, Dvo¯·kova 48, Vamberk",05.11.2014 07:13,34.9,HDB
1747,1748,5867,48.856685,16.070754,"»S, Suchohrdelsk· 3497, Znojmo",04.11.2014 12:29,34.9,»S
1639,1640,6326,50.881578,15.176942,"Kontakt, Jizersk· 599, Hejnice",04.11.2014 13:10,34.9,Kontakt
1749,1750,6677,50.08589,14.22101,"OR JeneË, Karlovarsk· 351, JeneË",04.11.2014 12:28,34.9,OR JeneË
625,626,5977,49.4297,16.345121,"EuroOil, silnice 387, DoubravnÌk 326",05.11.2014 05:02,34.9,EuroOil
1586,1587,5690,48.61916,14.32472,"Benzina, Kaplick·, VyööÌ Brod",04.11.2014 13:33,34.9,Benzina
626,627,5979,50.611074,13.750811,"EuroOil, Teplick· 1481, Duchcov",05.11.2014 05:02,34.9,EuroOil
627,628,5983,48.852996,17.102683,"EuroOil, Velkomoravsk· 81, HodonÌn",05.11.2014 05:02,34.9,EuroOil
644,645,6044,49.119308,16.196392,"EuroOil, silnice 392, Mohelno 535",05.11.2014 05:02,34.9,EuroOil
645,646,6045,49.04472,16.3025,"EuroOil, IvanËick· 222, Moravsk˝ Krumlov",05.11.2014 05:02,34.9,EuroOil
646,647,6046,49.190858,17.528685,"EuroOil, KvÌtkovick· 1383, Napajedla",05.11.2014 05:02,34.9,EuroOil
647,648,6047,50.13015,14.72288,"EuroOil, Praûsk· 238, Nehvizdy",05.11.2014 05:02,34.9,EuroOil
1555,1556,5715,49.274646,13.068513,"Benzina Plus, Svat· Kate¯ina ev.Ë. 4, ChudenÌn",04.11.2014 14:02,34.9,Benzina Plus
1554,1555,5261,49.280297,13.093297,"Agip, silnice 191, ChudenÌn-UhliötÏ",04.11.2014 14:02,34.9,Agip
648,649,6048,49.143481,15.555216,"EuroOil, B¯ezinova 315, Nov· ÿÌöe",05.11.2014 05:02,34.9,EuroOil
1552,1553,6288,50.544111,16.231195,"KM-Prona, Ostaösk·, Police nad MetujÌ",04.11.2014 14:03,34.9,KM-Prona
1551,1552,5484,49.563103,13.947974,"Benzina, Roûmit·lsk· 153, B¯eznice",04.11.2014 14:03,34.9,Benzina
1786,1787,6191,49.149561,16.04185,"Gulf, silnice 351, ValeË",04.11.2014 11:59,34.9,Gulf
409,410,5641,49.269981,14.715078,"Benzina, Wilsonova 736, SobÏslav",05.11.2014 08:14,34.9,Benzina
649,650,6050,49.240361,15.777591,"EuroOil, Masarykova 582, Ok¯Ìöky",05.11.2014 05:02,34.9,EuroOil
406,407,5826,49.111544,16.377094,"Cihelna IvanËice, Na BrnÏnce 25, IvanËice",05.11.2014 08:15,34.9,Cihelna IvanËice
650,651,6057,49.110753,16.530071,"EuroOil, Kyselkova 116, O¯echov",05.11.2014 05:02,34.9,EuroOil
651,652,6065,50.025,15.82472,"EuroOil, Pr˘myslov· 481, Pardubice",05.11.2014 05:02,34.9,EuroOil
652,653,6066,49.43667,15.21583,"EuroOil, Praûsk· 1419, Pelh¯imov",05.11.2014 05:02,34.9,EuroOil
653,654,6068,49.554697,14.329928,"EuroOil, Petrovice 202",05.11.2014 05:02,34.9,EuroOil
643,644,6039,49.365288,14.585393,"EuroOil, T·borsk· 349, Malöice",05.11.2014 05:02,34.9,EuroOil
642,643,6037,49.416802,17.737596,"EuroOil, Loukov 236",05.11.2014 05:02,34.9,EuroOil
641,642,6036,50.188681,12.751311,"EuroOil, T.G.Masaryka 595, Loket",05.11.2014 05:02,34.9,EuroOil
633,634,6007,49.022533,15.567027,"EuroOil, Na PodolÌ 364, Jemnice",05.11.2014 05:02,34.9,EuroOil
628,629,5990,50.851981,14.861681,"EuroOil, Libereck· 732, Hr·dek nad Nisou",05.11.2014 05:02,34.9,EuroOil
1771,1772,6237,49.88804,15.063091,"Jaroslav Krauer, Smetanov 113, UhlÌ¯skÈ Janovice",04.11.2014 12:10,34.9,Jaroslav Krauer
1775,1776,6214,49.076515,16.445543,"Chemis engine, IvanËick·, DolnÌ Kounice",04.11.2014 12:08,34.9,Chemis engine
629,630,5991,50.879217,14.23804,"EuroOil, silnice 62, H¯ensko 163",05.11.2014 05:02,34.9,EuroOil
630,631,5992,50.472076,16.179492,"EuroOil, HostovskÈho 955, Hronov",05.11.2014 05:02,34.9,EuroOil
631,632,5993,49.109353,16.050031,"EuroOil, Jihlavsk·, Hrotovice",05.11.2014 05:02,34.9,EuroOil
632,633,6006,49.347626,16.761411,"EuroOil, Za Kostelem 598, Jedovnice",05.11.2014 05:02,34.9,EuroOil
634,635,6008,49.638436,16.713201,"EuroOil, T¯ebovsk· 714, JevÌËko",05.11.2014 05:02,34.9,EuroOil
640,641,6032,50.741867,15.100924,"EuroOil, Tanvaldsk· 1496, Liberec",05.11.2014 05:02,34.9,EuroOil
635,636,6012,50.427186,13.263136,"EuroOil, silnice E442, PrunÈ¯ov 384",05.11.2014 05:02,34.9,EuroOil
410,411,6543,49.3857,15.593551,"OMV, Znojemsk· 78/2716, Jihlava",05.11.2014 08:14,34.9,OMV
1785,1786,5553,49.947251,15.255083,"Benzina, Kou¯imsk· 939, Kutn· Hora",04.11.2014 11:59,34.9,Benzina
636,637,6016,49.985371,18.053271,"EuroOil, HluËÌnsk· 793, Kobe¯ice",05.11.2014 05:02,34.9,EuroOil
637,638,6028,50.086322,15.665375,"EuroOil, äÌpkova 707, L·znÏ BohdaneË",05.11.2014 05:02,34.9,EuroOil
638,639,6029,48.79706,16.807588,"EuroOil, B¯eclavsk· 660, Lednice",05.11.2014 05:02,34.9,EuroOil
639,640,6030,50.035542,16.504703,"EuroOil, äedivsk· 846, Letohrad",05.11.2014 05:02,34.9,EuroOil
948,949,6757,50.087822,14.491671,"PapOil, Habrov· 2, Praha 3-éiûkov",04.11.2014 17:14,34.9,PapOil
1679,1680,6323,50.433736,15.374928,"Kontakt, Hradeck· 805, JiËÌn",04.11.2014 12:58,34.9,Kontakt
1123,1124,5476,49.585336,13.536393,"Benzina, Seteck·, Blovice",04.11.2014 16:22,34.9,Benzina
1277,1278,6924,50.930858,14.558256,"RoBiN OIL, s.r.o., Praûsk· 325/8, Rumburk",04.11.2014 15:36,34.9,RoBiN OIL
1301,1302,6385,48.763247,16.889706,"Madoil, Sovadinova 10, B¯eclav",04.11.2014 15:26,34.9,Madoil
1033,1034,5840,49.921594,18.096927,"TOLOSANER a.s., Opavsk· 1, DolnÌ Beneöov",04.11.2014 16:48,34.9,TOLOSANER a.s.
2081,2082,5880,50.494734,15.689616,"»S Mostek, Mostek 150",04.11.2014 07:56,34.9,»S Mostek
1996,1997,6284,50.43528,15.79722,"KM-Prona, ätef·nikova, Dv˘r Kr·lovÈ nad Labem",04.11.2014 09:26,34.9,KM-Prona
1028,1029,5833,50.083153,14.236858,"»echotrans, »eskoslovenskÈ arm·dy 1168, Hostivice",04.11.2014 16:50,34.9,»echotrans
1144,1145,6862,49.347895,17.446859,"Q group, B¯est 38",04.11.2014 16:19,34.9,Q group
2082,2083,5226,49.055675,16.735095,"Adosa, Moutnice, Moutnice",04.11.2014 07:51,34.9,Adosa
1299,1300,5322,50.1104,14.57672,"Agip, Chlumeck·, Praha 9-»ern˝ most",04.11.2014 15:26,34.9,Agip
1027,1028,7688,50.507215,14.065191,"PapOil, Lovosice, Lukaveck· 1115",04.11.2014 16:51,34.9,PapOil
1257,1258,6806,50.3954528,13.4246589,"Pasoil, Nechranick· 383, B¯ezno",04.11.2014 15:44,34.9,Pasoil
46,47,6753,50.235033,13.408248,"PapOil, KadaÚsk·, Podbo¯any",05.11.2014 10:14,34.9,PapOil
1177,1178,5629,50.102087,13.739579,"Benzina, Praûsk· 2496, RakovnÌk",04.11.2014 16:10,34.9,Benzina
90,91,5491,50.700943,14.543059,"Benzina, Borsk· 3289, »esk· LÌpa",05.11.2014 10:00,34.9,Benzina
207,208,5178,50.66111,14.04667,"OMV, Mari·nsk· sk·la, ⁄stÌ nad Labem",05.11.2014 09:30,34.9,OMV
75,76,6283,50.68194,14.56444,"KM-Prona, Libereck· 1, »esk· LÌpa",05.11.2014 10:03,34.9,KM-Prona
1987,1988,6339,49.43465,18.275467,"Lucky CS Gold, HornÌ BeËva 436",04.11.2014 09:45,34.9,Lucky CS Gold
1178,1179,6412,49.923426,14.256344,"Martin Oil, Praûsk· 469, Lety u Dob¯ichovic",04.11.2014 16:09,34.9,Martin Oil
1986,1987,5225,49.685266,15.275342,"Adam, Koûelsk· 1273, LedeË nad S·zavou",04.11.2014 09:45,34.9,Adam
132,133,7720,49.1710103,17.6243378,"ALITRON CZ, s.r.o., ZlÌn-Salaö 86",05.11.2014 09:49,34.9,ALITRON CZ
1353,1354,6465,50.249786,17.542459,"Oil Team, Jind¯ichov",04.11.2014 15:10,34.9,Oil Team
1354,1355,6503,49.9950539,17.44995,"OMV, StaromÏstsk· 6/1874, Brunt·l",04.11.2014 15:10,34.9,OMV
211,212,6293,50.150917,15.79491,"KM-Prona, Hradeck·, Opatovice nad Labem",05.11.2014 09:27,34.9,KM-Prona
79,80,6290,50.700153,14.785717,"KM-Prona, M·chova 359, Str·û pod R·lskem",05.11.2014 10:02,34.9,KM-Prona
1292,1293,5628,50.093416,13.726356,"Benzina, PlzeÚsk· 2012, RakovnÌk",04.11.2014 15:27,34.9,Benzina
214,215,7713,49.3371039,18.0257931,"»S KOTRLA a.s., Jasenick· 1576, VsetÌn",05.11.2014 09:24,34.9,»S KOTRLA a.s.
1983,1984,6841,49.449992,18.206583,"ERNEKS/oil TEAM, DolnÌ BeËva 589, DolnÌ BeËva",04.11.2014 09:47,34.9,ERNEKS/oil TEAM
1107,1108,6255,49.585052,17.089639,"K+K Auto Centrum, Drahanovice 52",04.11.2014 16:25,34.9,K+K Auto Centrum
219,220,6939,48.911061,13.881408,"RoBiN OIL, s.r.o., Soumarsk·, Volary",05.11.2014 09:21,34.9,RoBiN OIL
202,203,5649,49.254253,13.551513,"Benzina, Praûsk·, Suöice",05.11.2014 09:30,34.9,Benzina
2077,2078,7145,49.27755,16.57039,"Slovnaft, silnice R43, smÏr Brno, »esk·",04.11.2014 08:13,34.9,Slovnaft
1981,1982,6335,49.444744,18.183594,"Limitoo, Vigantice",04.11.2014 09:49,34.9,Limitoo
1270,1271,5450,49.88793,15.47496,"B.R.G., DruûstevnÌ 471, éleby",04.11.2014 15:40,34.9,B.R.G.
1151,1152,5896,49.796984,13.495256,"Dagmar Janoutov·, t¯.»s.Odboje 615, Chr·st",04.11.2014 16:18,34.9,Dagmar Janoutov·
1077,1078,5559,49.456841,13.782579,"Benzina, Ln·¯e 252",04.11.2014 16:29,34.9,Benzina
133,134,7723,49.3195939,17.7800433,"ALITRON CZ, s.r.o., Drûkov·, ZlÌn",05.11.2014 09:49,34.9,ALITRON CZ
1071,1072,6887,50.762593,15.396912,"RoBiN OIL, s.r.o., silnice 10, Harrachov-Nov˝ SvÏt",04.11.2014 16:30,34.9,RoBiN OIL
1273,1274,5778,50.91359,14.56653,"Benzina Plus, Varnsdorf-Stud·nka 529, Varnsdorf-St",04.11.2014 15:38,34.9,Benzina Plus
1313,1314,5730,48.7775,16.89833,"Benzina Plus, Lidick· 3121, B¯eclav",04.11.2014 15:25,34.9,Benzina Plus
1314,1315,5932,48.76735,16.986389,"Emal, Slov·ck· 681, Tvrdonice",04.11.2014 15:25,34.9,Emal
1070,1071,5515,50.779831,15.413001,"Benzina, silnice E65, Harrachov",04.11.2014 16:30,34.9,Benzina
1064,1065,5427,50.099638,14.712922,"Autospektrum Vorel, HlavnÌ, Horouöany-Horouö·nky",04.11.2014 16:33,34.9,Autospektrum Vorel
1319,1320,7712,49.3193461,17.9796089,"»S KOTRLA a.s., Rokytnice 190, VsetÌn",04.11.2014 15:24,34.9,»S KOTRLA a.s.
1271,1272,5458,49.868018,15.438,"BD, Horky 129",04.11.2014 15:39,34.9,BD
1060,1061,6408,49.589409,16.906059,"Marek Spedition, Vyöehrad 246, Konice",04.11.2014 16:36,34.9,Marek Spedition
1059,1060,6823,49.595509,16.882363,"Pento, Husova 707, Konice",04.11.2014 16:37,34.9,Pento
61,62,6742,50.767544,14.540609,"PapOil, Lipov· 566, Nov˝ Bor",05.11.2014 10:08,34.9,PapOil
51,52,6279,50.319122,13.5296,"KM-Prona, »eradick· 2031, éatec",05.11.2014 10:13,34.9,KM-Prona
140,141,5370,49.753767,16.477511,"Albert »S, U T¯Ì most˘ 844/2, Svitavy",05.11.2014 09:46,34.9,Albert »S
2016,2017,6890,49.318619,13.713624,"RoBiN OIL, s.r.o., Strakonick· 1057, HoraûÔovice",04.11.2014 09:08,34.9,RoBiN OIL
1328,1329,5198,48.856078,16.487825,"A+S, Drnholec",04.11.2014 15:23,34.9,A+S
1,2,5647,49.707538,18.048526,"Benzina, Butovick· 840, StudÈnka",05.11.2014 10:44,34.9,Benzina
60,61,6282,50.675282,14.517592,"KM-Prona, LitomÏ¯ick· 76, »esk· LÌpa",05.11.2014 10:08,34.9,KM-Prona
1053,1054,5489,50.15666,14.74333,"Benzina, SpojovacÌ, »el·kovice",04.11.2014 16:41,34.9,Benzina
2072,2073,5425,50.471409,16.10647,"Autorest, N·chodsk· 1235, »erven˝ Kostelec",04.11.2014 08:20,34.9,Autorest
185,186,5403,48.587217,14.322305,"Armex Oil, silnice 161, Stud·nky",05.11.2014 09:35,34.9,Armex Oil
131,132,6843,49.74871,16.269434,"ERNEKS/oil TEAM, ».p. 21, PoliËka-LeznÌk",05.11.2014 09:49,34.9,ERNEKS/oil TEAM
187,188,6312,50.355275,15.968597,"Konsekvence Ulrych, silnice 285, Rychnovek",05.11.2014 09:34,34.9,Konsekvence Ulrych
1037,1038,5763,50.519437,14.047902,"Benzina Plus, VodnÌ, Lovosice",04.11.2014 16:47,34.9,Benzina Plus
129,130,5435,50.698878,14.541458,"Avanti, Borsk· 4, »esk· LÌpa",05.11.2014 09:50,34.9,Avanti
188,189,5168,50.67778,14.0125,"PapOil, Masarykova, ⁄stÌ nad Labem",05.11.2014 09:34,34.9,PapOil
1020,1021,6453,49.689814,15.276536,"Nikey, Koûelsk· 679, LedeË nad S·zavou",04.11.2014 16:53,34.9,Nikey
2030,2031,6390,49.16167,16.63722,"MAKRO Cash &amp; Carry »R, s.r.o., Kaötanov· 50/506, B",04.11.2014 08:49,34.9,MAKRO Cash &amp; Carry »R
222,223,6779,49.263497,14.712092,"PapOil, SÌdliötÏ Sv·kov 826, SobÏslav",05.11.2014 09:20,34.9,PapOil
42,43,5162,50.6562292,14.010506,"AB Oil, Tov·rnÌ, ⁄stÌ nad Labem",05.11.2014 10:14,34.9,AB Oil
1252,1253,5379,49.666336,13.996463,"Albert »S, Brodsk· 496, P¯Ìbram",04.11.2014 15:45,34.9,Albert »S
44,45,5571,49.77,16.91388,"Benzina, silnice R35, smÏr Z·b¯eh, Mohelnice",05.11.2014 10:14,34.9,Benzina
994,995,6298,50.2232,15.480496,"KM-Prona, Nov˝ Bydûov-Z·bÏdov",04.11.2014 16:57,34.9,KM-Prona
1179,1180,5449,49.814844,15.353543,"B.R.G., Zb˝öov 87",04.11.2014 16:07,34.9,B.R.G.
100,101,6434,50.158266,17.574172,"Milan Schwarz, Krnovsk· 7, MÏsto Albrechtice",05.11.2014 09:57,34.9,Milan Schwarz
1383,1384,5368,49.444906,17.451072,"Albert »S, Denisova 2907/11, P¯erov",04.11.2014 14:59,34.9,Albert »S
1185,1186,5820,49.383316,15.697416,"Calibra Plus, U Cihelny 704, Luka nad Jihlavou",04.11.2014 16:02,34.9,Calibra Plus
974,975,5587,50.158124,13.896221,"Benzina, Karlovarsk· 1688, NovÈ StraöecÌ",04.11.2014 17:06,34.9,Benzina
1187,1188,6351,49.556264,17.728144,"LukOil, BÏlotÌnsk·, Hranice",04.11.2014 16:01,34.9,LukOil
43,44,5570,49.771509,16.913291,"Benzina, silnice R35, smÏr Olomouc, Mohelnice",05.11.2014 10:14,34.9,Benzina
1196,1197,5466,49.952116,15.158449,"Benz, Suchdol 234",04.11.2014 15:59,34.9,Benz
1375,1376,5812,50.116276,15.576483,"BSV, VoleË 116",04.11.2014 15:02,34.9,BSV
1950,1951,6236,50.373092,15.213821,"Jaroslav Havel, Smutn·, Lib·Ú",04.11.2014 10:17,34.9,Jaroslav Havel
965,966,6790,50.259978,14.573287,"PapOil, Boleslavsk· 294, Tiöice-Chr·st",04.11.2014 17:08,34.9,PapOil
1211,1212,6733,50.223347,14.877442,"PapOil, MÌrov·, Milovice",04.11.2014 15:57,34.9,PapOil
255,256,6212,49.869918,13.894746,"Charouz, Tov·rnÌ 500, éebr·k",05.11.2014 09:12,34.9,Charouz
2094,2095,6474,49.72194,13.41222,"Oktan, JasmÌnov· 565/34, PlzeÚ 2-Slovany",04.11.2014 06:12,34.9,Oktan
91,92,6889,50.2272,14.7219,"RoBiN OIL, s.r.o., silnice R10, smÏr Praha, Hlaven",05.11.2014 10:00,34.9,RoBiN OIL
2097,2098,7318,49.466341,17.98323,"Vena Trade, éelezniËnÌho vojska 1384, ValaöskÈ Mez",03.11.2014 18:57,34.9,Vena Trade
9,10,6832,49.312202,16.486447,"Petria, »ebÌn 1, silnice 385",05.11.2014 10:36,34.9,Petria
4,5,6874,49.99633,13.555445,"Roal, Praûsk· 436, Koûlany",05.11.2014 10:42,34.9,Roal
258,259,6728,49.527909,17.591562,"PapOil, Hranick· 844, LipnÌk nad BeËvou",05.11.2014 09:09,34.9,PapOil
1376,1377,5728,49.522003,15.34762,"Benzina Plus, silnice 34, Vystrkov",04.11.2014 15:02,34.9,Benzina Plus
983,984,5204,50.55395,15.549516,"A1 Hunsgas, Studenec 311",04.11.2014 17:01,34.9,A1 Hunsgas
1365,1366,6749,49.292094,14.168435,"PapOil, silnice E49, PÌsek",04.11.2014 15:05,34.9,PapOil
1372,1373,5651,51.002648,14.46418,"Benzina, Rumbursk· 1091, äluknov",04.11.2014 15:04,34.9,Benzina
233,234,7136,49.212194,15.833924,"Silmet, »erven· Hospoda 39",05.11.2014 09:18,34.9,Silmet
232,233,6321,50.598686,15.520064,"Kontakt, »s. LegiÌ, Jilemnice",05.11.2014 09:18,34.9,Kontakt
231,232,6581,49.751761,16.659208,"OMV, DvornÌ 20, Moravsk· T¯ebov·",05.11.2014 09:19,34.9,OMV
1371,1372,5549,50.904514,14.511857,"Benzina, Praûsk· 54, Kr·sn· LÌpa",04.11.2014 15:04,34.9,Benzina
229,230,7342,49.714375,16.722811,"ZD MÏsteËko Trn·vka, MÏsteËko Trn·vka",05.11.2014 09:20,34.9,ZD MÏsteËko Trn·vka
228,229,5683,48.91018,13.87178,"Benzina, Brixovy Dvory 397, Volary",05.11.2014 09:20,34.9,Benzina
234,235,5202,49.113731,16.70521,"A+S, U Rozvodny, Sokolnice",05.11.2014 09:17,34.9,A+S
1373,1374,6786,51.004942,14.4536,"PapOil, Z·meck·, äluknov",04.11.2014 15:04,34.9,PapOil
86,87,5588,50.771183,14.54085,"Benzina, Lipov· 842, silnice E442, Nov˝ Bor",05.11.2014 10:01,34.9,Benzina
1253,1254,6737,49.330554,13.540164,"PapOil, silnice 22, NalûovskÈ Hory",04.11.2014 15:45,34.9,PapOil
1127,1128,5214,49.297096,16.545914,"AB Oil, Tyröova, Ku¯im",04.11.2014 16:21,34.8,AB Oil
62,63,6358,49.778004,16.90756,"LukOil, T¯ebovsk·, Mohelnice",05.11.2014 10:07,34.8,LukOil
504,505,5451,50.094454,15.025837,"B.R.G., Chvalovick· 1041, PeËky",05.11.2014 06:40,34.8,B.R.G.
180,181,5167,50.675801,14.110696,"PapOil, Opletalova 572, ⁄stÌ nad Labem",05.11.2014 09:36,34.8,PapOil
179,180,5166,50.675713,14.109813,"RoBiN OIL, s.r.o., Opletalova, ⁄stÌ nad Labem",05.11.2014 09:36,34.8,RoBiN OIL
617,618,6009,49.397741,15.605418,"EuroOil, BrnÏnsk· 4955, Jihlava",05.11.2014 05:02,34.8,EuroOil
251,252,6754,49.02218,17.353743,"PapOil, silnice 427, Poleöovice",05.11.2014 09:14,34.8,PapOil
618,619,6119,50.142585,14.693793,"EuroOil, silnice 101, MstÏtice 33",05.11.2014 05:02,34.8,EuroOil
1534,1535,7734,48.68814,14.5649108,"Silmet, Malonty Ë.p. 84, 382 91",04.11.2014 14:09,34.8,Silmet
1671,1672,5601,49.210578,17.517181,"Benzina, t¯.Tom·öe Bati 1601, Otrokovice",04.11.2014 13:00,34.8,Benzina
1129,1130,6140,49.933841,17.990093,"FAU, Opavsk· 425, VelkÈ Hoötice",04.11.2014 16:21,34.8,FAU
252,253,7279,48.88453,13.7041,"Travel free, Str·ûn˝, silnice 4",05.11.2014 09:14,34.8,Travel free
69,70,6286,50.768419,14.536744,"KM-Prona, Okrouhl· 190",05.11.2014 10:05,34.8,KM-Prona
1397,1398,6876,50.507636,14.787462,"RoBiN OIL, s.r.o., Tyröova, BÏl· pod BezdÏzem",04.11.2014 14:55,34.8,RoBiN OIL
351,352,6231,50.286947,15.960506,"Jan äpatenka a syn, Lib¯ice 91",05.11.2014 08:37,34.8,Jan äpatenka a syn
616,617,5179,50.672289,14.033208,"EuroOil, BÏlehradsk· 63, ⁄stÌ nad Labem",05.11.2014 05:02,34.8,EuroOil
516,517,5802,50.081653,16.761303,"Benzina Plus, Moravsk· 998, Kr·lÌky",05.11.2014 06:13,34.8,Benzina Plus
272,273,6929,50.202155,14.686931,"RoBiN OIL, s.r.o., Boleslavsk· 209, Star· Boleslav",05.11.2014 08:59,34.8,RoBiN OIL
